"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001107940",1555.29765254244,0.629458353239948,0.198051950383154,3.17836846847004,0.00148106399984629,0.00540785229391729
"NM_001107942",10.9115679806494,0.0913689194389864,0.456761039115022,0.198633803494481,0.842549209102354,0.89563699911823
"NM_001107943",890.975035917009,0.964178367239452,0.180242295968906,5.34838882700514,8.87406585768514e-08,7.85684855647776e-07
"NM_001107944",1480.16735039667,-0.351405609882563,0.145457035527806,-2.41582010189761,0.0156998159650773,0.0406457536089592
"NM_001107946",2118.1643753961,0.0338223894255443,0.183834411554398,0.18398878292637,0.854022254631765,0.903975932602519
"NM_001107947",78.4291719559921,-1.24382982787459,0.266310870356393,-4.65192103168301,3.28857020360629e-06,2.18010226430905e-05
"NM_001107948",558.244131691982,-0.615151399627461,0.170006063558174,-3.61815996253363,0.000296704999710973,0.00130270518930478
"NM_001107950",456.307913728434,-0.0537531999329106,0.158778986949103,-0.338568091172435,0.734935123866647,0.818606777082906
"NM_001107951",17.1715027808105,-1.0916019973998,0.409628696750258,-2.6333676776291,0.00845427711209159,0.0243439805890717
"NM_001107952",861.519640639694,-0.0198319658718286,0.164090995014381,-0.120864115154446,0.903798665706146,0.937671422207044
"NM_001107953",857.52275154032,-0.318962952010681,0.149369076773451,-2.13542067820692,0.0327266631014549,0.0747719804500238
"NM_001107954",132.906082345872,-1.06241265617996,0.270943383774563,-3.91546762763817,9.02291514163738e-05,0.000448758077587564
"NM_001107955",1235.45620069696,-0.397005269381069,0.116427645626548,-3.409814013874,0.000650071942537834,0.00260398357314683
"NM_001107956",20.4982448854697,-0.0517639492241355,0.381546268479537,-0.135836488542847,0.891950544706046,0.930062895214704
"NM_001107958",93.1521629814998,-0.618209795470262,0.248042427804712,-2.49049980222684,0.0127563566796413,0.034241756228764
"NM_001107959",963.160218727799,-0.252309336935888,0.150015100329101,-1.68192801164062,0.0925828001308568,0.17273415844686
"NM_001107960",55.2719876420859,-0.507436923574366,0.299262157861251,-1.69509716961899,0.0900569890841263,0.169111397731507
"NM_001107962",565.299778665959,0.65288057606666,0.190839732455463,3.42127617813054,0.000623280039722331,0.00250645610568519
"NM_001107963",95.9145683925558,0.253725839843517,0.300258655761457,0.844303533278126,0.39849981220613,0.5349114757755
"NM_001107964",1040.89511738395,-0.503561385018217,0.141712475872715,-3.5531934933489,0.000380584417549943,0.00162632663151677
"NM_001107965",13.6914087485284,-0.205384919347723,0.459135563091003,-0.444769788686767,0.656486129245721,0.761668439417443
"NM_001107966",2301.87718635524,0.127681534010071,0.13802417919766,0.925047123998478,0.354941395594719,0.491277412274706
"NM_001107967",927.085485566085,-0.693251090321781,0.165544829585999,-4.18728087856779,2.82316362224061e-05,0.000158680754905896
"NM_001107968",210.910068097792,0.574120115036635,0.187037783346094,3.0699784637158,0.00214074206914139,0.00748002928464179
"NM_001107969",630.689828842435,0.421204750438977,0.172694398789392,2.43891537062705,0.0147314177688912,0.0385109025276064
"NM_001107970",22.3095330756646,1.85310652923989,0.385325414139008,4.74738826779669,2.06060154150841e-06,1.43532017647461e-05
"NM_001107971",778.105533810437,0.00308643373903655,0.160676616607579,0.0192095400275988,0.984673947166319,0.99092879671543
"NM_001107972",87.5083311504764,-0.265451463224039,0.326734514190039,-0.81237039528988,0.416579128296007,0.552944145884664
"NM_001107973",233.984888849365,0.4005677495839,0.211527226022482,1.89378681293978,0.0582533127204481,0.119388793055821
"NM_001107974",1621.69377692586,-0.136366780139258,0.1306381056242,-1.04384812113828,0.296555663721806,0.429672819238803
"NM_001107977",105.382721174207,-0.367541252104576,0.317664401710148,-1.15594403929384,0.247704047504463,0.374849184521661
"NM_001107978",693.510916418759,0.575370984245831,0.185072515674151,3.10860573892164,0.00187972370085383,0.00666362673965819
"NM_001107979",71.9651731782825,0.625293751657063,0.314880139483209,1.98365461768235,0.0472943559892737,0.100870834434362
"NM_001107980",16.2196630824232,-0.154769229963886,0.458196256184678,-0.33877320263548,0.734780589996617,0.818519752587476
"NM_001107981",48.2521147032726,-0.106988920753897,0.359954161542376,-0.29739928930431,0.766161686204968,0.841575940153166
"NM_001107982",684.383066585096,0.0562022361786684,0.151479650233646,0.370996922061257,0.710639824223826,0.801714873305586
"NM_001107983",325.954919476327,-0.0970358197016971,0.163975652616814,-0.591702002901796,0.554050155108853,0.680057208029462
"NM_001107984",429.626312191968,-0.0344847182898302,0.162225636653068,-0.212589516455531,0.831647149195013,0.887747699215441
"NM_001107985",1000.79879047659,-2.6899713015767,0.228821609527411,-11.7374275025027,8.19410814726144e-32,6.65026368042514e-30
"NM_001107986",1836.78362460214,-0.170446240343762,0.120622480938643,-1.41304707305001,0.157641883704975,0.265120486676829
"NM_001107990",90.7135624393433,-0.761505425220069,0.266836203459393,-2.85089404450801,0.00435964943604421,0.0138590280143447
