"","SRR1178035","SRR1178074","SRR1178075","SRR1178029","SRR1178039","SRR1178055"
"NM_001107575",243.995558567279,209.477045185194,259.390567709124,251.883522524005,293.937287237788,259.205074114684
"NM_001107576",517.438856961644,659.619940060934,656.475247351946,469.859647785164,465.400704793164,470.251828448498
"NM_001107578",18.9306898888407,13.0341272559677,22.2824496490217,2.4219569473462,7.14430906480734,2.83284234005119
"NM_001107581",33.6545598023834,43.7574272164628,45.7075890236342,41.1732681048855,48.9895478729646,33.9941080806143
"NM_001107583",4461.33258380345,4854.74689830309,4884.9985769009,2127.68917824364,3641.55639189037,5475.88424331896
"NM_001107584",824.536715158393,869.562489790985,678.186352138172,653.928375783475,660.338280704335,771.949537663951
"NM_001107585",1007.53338408385,1073.45348043791,886.727227058503,915.499726096865,901.203557746411,763.451010643797
"NM_001107586",1371.42331194712,1471.92537083463,1403.22298302557,1491.92547956526,1667.68585884217,1709.6203522209
"NM_001107588",2881.67168307908,2442.03684231451,2140.82920089447,2528.52305302944,2645.43558514009,3137.3728916067
"NM_001107590",214.547818740194,261.148049664209,1508.35043777993,187.701663419331,178.607726620183,566.568468010239
"NM_001107592",1337.76875214474,1793.58901133012,1422.07736349782,3114.63663428722,2140.23087270014,1280.44473770314
"NM_001107595",79.9295795306605,137.323840732516,102.842075303177,127.152739735676,185.752035684991,188.384015613404
"NM_001107596",2233.8214068832,2819.09552364786,2014.56198621668,3528.79127228342,2827.10515850233,2841.34086707135
"NM_001107598",1127.42775337984,1043.66118956712,1173.54234818181,1083.82573393743,1161.46053082154,1109.05777613004
"NM_001107599",1182.11641305872,771.806535371228,1031.27747734575,1029.33170262214,1310.4704056018,1696.87256169067
"NM_001107600",620.505946356443,703.842871822253,736.463528143306,782.292093992824,741.987527159276,628.890999491365
"NM_001107601",1297.80396237941,1364.3938209729,1525.49078366379,714.47729946713,822.616158033531,660.052265231928
"NM_001107603",69.4125295924157,85.1873317086457,92.5578677728592,62.9708806310013,70.4224750673866,82.1524278614846
"NM_001107604",1438.73243155189,1589.23251613834,1338.08966866689,2490.98272034557,2676.05405256069,2596.30000465692
"NM_001107606",458.543377307474,308.164008694664,282.815707083737,382.6691976807,308.225905367402,236.542335394275
"NM_001107607",3601.03789885502,3528.52445000839,3295.51716860402,2748.92113523794,3230.2483128736,3501.39313230328
"NM_001107608",420.681997529792,228.097226979434,381.658368347345,203.444383577081,219.432349847654,215.296017843891
"NM_001107609",166.169389024268,120.565677117701,257.676533120738,60.5489236836551,32.6596985819764,60.9061103111007
"NM_001107613",387.027437727409,634.017190093855,604.482864837562,488.02432489026,504.184096859261,430.592035687782
"NM_001107615",439.612687418633,479.004176656811,422.795198468616,535.252485363511,627.678582122359,546.738571629881
"NM_001107617",121.99777928364,110.324577130869,159.97656158272,84.7684931571172,67.3606283253263,29.7448445705375
"NM_001107620",4.20681997529792,6.51706362798383,5.71344862795427,3.63293542101931,2.04123116137353,2.83284234005119
"NM_001107621",454.336557332176,458.521976683148,535.350136439315,592.168473626147,654.214587220215,630.307420661391
"NM_001107622",1585.97113068732,1508.2347253334,1525.49078366379,1260.6285910937,1405.38765460567,1277.61189536309
"NM_001107623",100.96367940715,81.4632953497978,101.699385577586,127.152739735676,165.339724071256,140.225695832534
"NM_001107624",487.991117134559,253.699976946513,262.818636885897,411.732681048855,362.318531143801,358.354556016476
"NM_001107626",132.514829221885,172.702186141571,145.692940012834,159.849158524849,229.638505654522,157.222749872841
"NM_001107631",1135.84139333044,1225.20796206096,987.855267773294,999.057240780309,935.904487489761,1008.49187305823
"NM_001107633",1520.7654210702,1241.96612567578,1260.95811218951,1508.87917819669,1599.30461493616,1681.29192882038
"NM_001107634",454.336557332176,393.816844948166,467.36009776666,363.293542101931,401.101923209898,376.768031226809
"NM_001107636",27.3443298394365,28.3957772362152,54.849106828361,43.5952250522317,26.5360050978558,11.3313693602048
"NM_001107637",6589.9834913042,6776.81516401347,6199.66310619318,3969.58743670043,3501.73205733628,4596.28669673306
"NM_001107638",317.614908134993,174.098699776139,157.119837268743,128.363718209349,131.659409908592,82.1524278614846
"NM_001107639",33.6545598023834,36.309354498767,41.1368301212708,46.0171819995779,32.6596985819764,28.3284234005119
"NM_001107644",473.267247221016,258.820526939929,522.209204595021,506.189001995357,691.977363705625,580.732679710495
"NM_001107645",1026.46407397269,916.112944276584,979.285094831362,628.49782783634,917.5334070374,1011.32471539828
"NM_001107646",1272.56304252762,1281.53401198853,1566.62761378506,1583.95984356442,1234.94485263098,1538.2333906478
"NM_001107647",357.579697900323,397.075376762157,300.527397830395,502.556066574337,565.421031700467,447.589089728089
"NM_001107648",197.720538839002,192.718881570379,146.835629738425,324.542230944391,310.267136528776,392.34866409709
"NM_001107652",620.505946356443,618.655540113608,475.358925845796,581.269667363089,539.905642183297,526.908675249522
"NM_001107654",546.88659678873,598.173340139944,432.508061136139,582.480645836762,605.22503934725,556.65351982006
"NM_001107655",757.227595553626,793.685248979459,794.740704148439,943.352230991347,862.420165680314,1001.4097672081
"NM_001107657",1506.04155115666,1560.37123435727,1446.07384773523,2025.9669864551,2020.81884975979,1669.96055946018
"NM_001107659",140.92846917248,79.1357726255179,100.556695851995,92.0343639991558,59.1957036798322,67.9882161612287
"NM_001107661",33.6545598023834,44.6884363061748,50.849692788793,77.5026223150785,62.2575504218925,56.6568468010239
"NM_001107662",302.89103822145,169.44365432758,185.687080408514,228.874931524216,254.133279591004,328.609711445939
"NM_001107664",746.710545615381,699.187826373693,609.053623739926,597.012387520839,428.65854388844,579.316258540469
"NM_001107666",540.576366825783,449.677390330884,496.498685769226,479.547475574549,442.947162018055,480.166776638677
"NM_001107667",246.098968554928,146.633931629636,172.546148564219,150.161330735465,179.62834220087,184.134752103328
"NM_001107668",464.85360727042,590.725267422248,408.511576898731,380.247240733354,382.730842757536,440.506983877961
"NM_001107669",109.377319357746,62.8431135555583,98.2713164008135,53.2830528416165,38.783392066097,41.0762139307423
"NM_001107670",988.602694195012,814.167448953122,790.741290108871,813.777534308325,832.822313840398,900.84386413628
"NM_001107672",523.749086924591,548.829858385209,400.512748819595,620.020978520628,547.049951248105,478.750355468652
"NM_001107674",1798.41553943986,2062.18513371203,1512.92119668229,1920.61185924554,2132.06594805465,2373.9218809629
"NM_001107675",46.2750197282771,67.0326544592622,49.1356582004068,38.7513111575393,38.783392066097,39.6597927607167
"NM_001107676",330.235368060887,424.540144908661,393.656610466049,306.377553839295,362.318531143801,372.518767716732
"NM_001107678",1234.70166274994,1326.68795283956,1139.26165641408,1217.03336604147,1175.74914895115,1386.67632545506
"NM_001107681",761.434415528924,654.499390067519,511.924997064703,1450.75221146038,1794.24219084733,2698.28232889876
"NM_001107682",466.957017258069,654.964894612375,498.784065220408,685.413816098976,745.049373901337,699.712057992645
"NM_001107684",917.086754614947,993.386698722678,839.305603446483,1014.79996093806,855.275856615507,781.86448585413
"NM_001107685",145.135289147778,134.53081346338,85.7017294193141,65.3928375783475,51.0307790343381,82.1524278614846
"NM_001107688",1556.52339086023,1515.21729350624,1377.51246419978,1798.30303340456,2054.49916392245,1461.74664746642
"NM_001107689",2606.12497469706,2088.71889276882,2113.40464748029,2088.9378670861,2180.03488034693,2767.68696623002
"NM_001107690",73.6193495677136,60.0500862864224,87.4157640077004,61.7599021573282,63.2781660025793,39.6597927607167
"NM_001107692",94.6534494442032,75.877240811526,102.270730440381,19.3756555787696,57.1544725184587,53.8240044609727
"NM_001107694",502.714987048102,405.919963114421,422.223853605821,698.73457930938,511.328405924068,399.430769947218
"NM_001107695",279.753528357312,350.524922276559,366.232057051869,287.001898260525,369.462840208608,345.606765486246
"NM_001107696",151.445519110725,121.496686207413,179.402286917764,153.794266156484,138.8037189734,138.809274662509
"NM_001107697",828.743535133691,828.132585298802,761.031357243509,990.580391464598,807.306924323229,804.527224574539
"NM_001107700",567.920696665219,636.810217362991,614.195727505084,598.223365994513,617.472426315491,645.888053531672
"NM_001107701",237.685328604333,311.422540508656,357.090539247142,251.883522524005,223.514812170401,189.80043678343
"NM_001107705",662.574146109423,794.616258069171,578.201001148973,1065.66105683233,1196.16146056489,1097.72640676984
"NM_001107707",143.031879160129,165.254113423876,190.829184173673,383.880176154373,292.916671657101,301.697709215452
"NM_001107708",155.652339086023,204.356495191779,216.539702999467,118.675890419964,101.040942487989,99.1494819017918
"NM_001107709",572.127516640517,421.281613094669,488.49985769009,581.269667363089,596.039499121069,601.978997260879
"NM_001107710",576.334336615815,565.588022000025,535.350136439315,313.643424681333,341.906219530065,359.770977186502
"NM_001107711",513.232036986347,536.726740218954,994.140061264044,1156.48444235781,1127.78021665887,754.952483623643
"NM_001107712",424.88881750509,400.333908576149,349.663056030802,448.062035259048,557.256107054972,430.592035687782
"NM_001107714",67.3091196047667,103.342008958029,63.9906246330879,243.406673208294,206.164347298726,141.64211700256
"NM_001107719",37.8613797776813,39.567886312759,56.5631414167473,26.6415264208083,32.6596985819764,14.164211700256
"NM_001107721",46.2750197282771,35.3783454090551,42.2795198468616,695.101643888361,1065.52266623698,607.644681940981
"NM_001107722",452.233147344527,543.243803846938,473.073546394614,575.214774994724,605.22503934725,515.577305889317
"NM_001107725",258.719428480822,199.701449743219,183.401700957332,293.056790628891,287.813593753667,226.627387204096
"NM_001107727",11145.9695245518,11146.9718311215,12103.3695734583,11578.1651867885,12137.160485527,17039.5466754079
"NM_001107728",723.573035751243,700.584340008261,688.47055966849,828.309275992402,836.904776163145,790.363012874283
"NM_001107729",422.785407517441,399.868404031293,751.889839438782,2233.0443054532,1648.29416280912,586.398364390597
"NM_001107734",971.77541429382,1187.96759847248,1044.41840919004,1253.36272025166,1349.2537976679,1381.01064077496
"NM_001107735",4.20681997529792,28.3957772362152,22.8537945118171,25.4305479471351,4.08246232274705,8.49852702015358
"NM_001107736",692.021885936508,365.42106771195,466.217408041069,411.732681048855,485.813016406899,572.234152690341
"NM_001107737",98.8602694195012,81.9287998946538,97.1286266752226,53.2830528416165,71.4430906480734,65.1553738211775
"NM_001107738",1537.59270097139,2213.93961533508,1523.20540421261,1231.56510772554,1354.35687557133,1412.17190651552
"NM_001107739",201.9273588143,135.461822553092,170.260769113037,76.2916438414054,98.999711326616,116.146535942099
"NM_001107740",6154.57762386086,5911.90771967104,5320.36336235102,5255.64657574126,4907.11971194195,4783.25429117644
"NM_001107741",570.024106652868,661.481958240358,526.779963497384,584.902602784108,686.874285802191,770.533116493925
"NM_001107742",1100.08342354041,1582.2499479655,1119.26458621624,2595.12686908146,2121.85979224778,4154.36329168508
"NM_001107743",1920.4133187235,2118.04567909474,1930.00294652295,936.086360149308,880.791246132676,1046.73524464892
"NM_001107744",412.268357579196,438.50528125434,376.516264582187,404.466810206816,554.194260312912,532.574359929625
"NM_001107746",216.651228727843,213.666586088898,195.971287938832,194.967534261369,253.112664010317,157.222749872841
"NM_001107747",927.603804553192,1031.09256685601,1045.56109891563,1273.9493543041,1379.8722650885,1373.92853492483
"NM_001107748",788.77874536836,714.083971809085,679.329041863763,768.97133078242,893.038633100917,770.533116493925
"NM_001107749",527.955906899889,520.89958569385,609.624968602721,297.900704523583,333.741294884571,283.284234005119
"NM_001107750",389.130847715058,338.421804110303,298.813363242009,359.660606680911,113.288329456231,284.700655175145
"NM_001107751",1306.21760233,1315.05033921817,1298.66687313401,1081.40377699008,1178.81099569321,953.251447427227
"NM_001107752",1478.69722131722,1558.04371163299,1354.08732482516,1203.71260283106,1525.82029312671,1416.4211700256
"NM_001107753",71.5159395800647,52.6020135687266,66.847348947065,36.3293542101931,28.5772362592294,28.3284234005119
"NM_001107754",429.095637480388,296.99189961812,305.669501595554,328.175166365411,333.741294884571,342.773923146195
"NM_001107755",90.4466294689053,73.0842135423901,82.845005105337,58.1269667363089,50.0101634536514,55.2404256309983
"NM_001107756",408.061537603898,449.677390330884,402.226783407981,603.067279889205,590.936421217636,651.553738211775
"NM_001107757",344.95923797443,383.575744961334,374.230885131005,471.070626258837,548.070566828792,570.817731520316
"NM_001107758",178.789848950162,202.959981557211,204.541460880763,100.511213314867,68.3812439060131,104.815166581894
"NM_001107760",222.96145869079,273.716672375321,279.958982769759,239.773737787274,173.50464871675,174.219803913148
"NM_001107762",132.514829221885,200.166954288075,291.957224888463,21.7976125261158,24.4947739364823,33.9941080806143
"NM_001107764",290.270578295557,308.164008694664,334.236744735325,622.442935467975,624.616735380299,415.0114028175
"NM_001107766",170.376208999566,80.5322862600859,77.7029013401781,64.1818591046744,98.999711326616,82.1524278614846
"NM_001107767",50.4818397035751,47.9469681201667,40.5654852584753,26.6415264208083,10.2061558068676,18.4134752103328
"NM_001107768",412.268357579196,368.679599525942,404.512162859163,326.964187891738,221.473581009027,297.448445705375
"NM_001107769",18.9306898888407,20.9477045185194,16.5690010210674,7.26587084203861,3.06184674206029,8.49852702015358
"NM_001107770",1863.62124905698,1271.75841654656,1521.49136962422,1129.842915937,1328.84148605416,1202.54157335173
"NM_001107771",1053.80840381213,842.097721644482,846.733086662823,932.453424728289,1008.36819371852,1094.89356442979
"NM_001107772",84.1363995059584,47.0159590304548,63.4192797702924,50.8610958942703,48.9895478729646,89.2345337116126
"NM_001107773",309.201268184397,263.941076933345,286.815121123305,297.900704523583,267.401282139932,315.861920915708
"NM_001107774",999.119744133257,1243.36263931034,1144.97510504204,1414.42285725018,1443.15043109108,1692.62329818059
"NM_001107775",18.9306898888407,33.9818317744871,26.2818636885897,14.5317416840772,8.1649246454941,14.164211700256
"NM_001107777",426.992227492739,484.590231195083,884.441847607322,795.612857203228,555.214875893599,194.049700293507
"NM_001107778",56.7920696665219,80.0667817152299,78.845591065769,72.6587084203861,84.7110931970013,97.7330607317662
"NM_001107779",258.719428480822,402.661431300429,281.673017358146,915.499726096865,1059.39897275286,1106.22493378999
"NM_001107780",16612.7320824515,15237.8257713159,17883.6655503597,4387.37501011765,4197.79188336465,6186.92767067181
"NM_001107782",109.377319357746,112.186595310293,89.1297985960867,153.794266156484,175.545879878123,209.630333163788
"NM_001107783",1184.21982304637,973.835507838726,966.144162987068,943.352230991347,918.554022618086,1130.30409368043
"NM_001107784",580.541156591113,482.262708470803,425.651922782593,474.703561679856,489.895478729646,456.087616748242
"NM_001107786",738.296905664785,577.691140166281,515.353066241475,405.677788680489,484.792400826212,298.864866875401
"NM_001107788",544.783186801081,564.191508365457,553.061827185974,461.382798469452,560.317953797033,616.143208961135
"NM_001107789",2437.85217568515,2776.26910552111,2806.44596605114,2260.89681034768,1966.72622398339,2233.69618513037
"NM_001107790",286.063758320259,308.62951323952,535.350136439315,73.8696868940592,92.8760178424954,130.310747642355
"NM_001107793",3310.76732055946,4290.55538993764,2720.74423663183,39475.4762847958,40944.0352504109,58475.5315833368
"NM_001107794",105.170499382448,105.204027137453,102.842075303177,94.456320946502,56.1338569377719,65.1553738211775
"NM_001107795",790.882155356009,741.548739955588,634.76414256572,891.280156623403,975.708495136545,830.022805635
"NM_001107796",58.8954796541709,81.9287998946538,107.41283420554,7.26587084203861,6.12369348412058,5.66568468010239
"NM_001107797",975.982234269118,923.561016994279,969.000887301045,701.156536256726,911.409713553279,770.533116493925
"NM_001107799",1985.61902834062,2578.42967395732,1941.42984377886,2354.14215282051,3300.67078794099,4148.69760700497
"NM_001107800",893.949244750808,910.526889738312,934.148850670524,1219.45532298881,1301.28486537562,1174.21314995122
"NM_001107801",220.858048703141,167.581636148156,194.828598213241,187.701663419331,217.39111868628,243.624441244403
"NM_001107802",174.583028974864,116.376136213997,163.404630759492,104.144148735887,165.339724071256,104.815166581894
"NM_001107803",635.229816269986,779.720112633779,2855.58162425155,738.696868940592,777.709072483313,628.890999491365
"NM_001107804",199.823948826651,254.630986036225,239.964842374079,248.250587102986,285.772362592294,223.794544864044
"NM_001107805",100.96367940715,75.877240811526,78.845591065769,81.1355577360979,62.2575504218925,67.9882161612287
"NM_001107806",1537.59270097139,1565.49178435069,1731.74627913294,2583.01708434473,2626.04388910704,2297.43513778152
"NM_001107807",25.2409198517875,26.0682545119353,15.4263112954765,29.0634833681545,8.1649246454941,16.9970540403072
"NM_001107808",119.894369295991,132.668795283956,115.983007147472,138.051545998734,135.741872231339,94.900218391715
"NM_001107809",1579.66090072437,1291.77511197537,1626.61882437858,1372.03861067162,1444.17104667177,1096.30998559981
"NM_001107810",1491.31768124311,1323.42942102557,1491.21009189607,789.557964834863,779.750303644687,898.011021796229
"NM_001107811",1331.45852218179,961.266885127615,1180.96983139815,389.935068522739,523.575792892309,407.929296967372
"NM_001107812",267.133068431418,199.235945198363,211.397599234308,237.351780839928,192.896344749798,279.034970495043
"NM_001107813",542.679776813432,311.888045053512,415.939060115071,506.189001995357,408.246232274705,562.319204500162
"NM_001107815",332.338778048536,421.747117639525,467.36009776666,557.050097889627,420.493619242946,389.515821757039
"NM_001107816",126.204599258938,113.117604400005,139.408146522084,33.9073972628469,116.350176198291,87.818112541587
"NM_001107817",1312.52783229295,1243.36263931034,1386.6539820045,1606.96843456421,1496.22244128679,1419.25401236565
"NM_001107818",405.958127616249,459.45298577286,459.932614550319,563.104990257993,525.617024053683,512.744463549266
"NM_001107819",239.788738591982,188.994845211531,222.253151627421,237.351780839928,169.422186394003,235.125914224249
"NM_001107821",2004.54971822946,1449.11564813669,1606.62175418074,1570.63908035401,1757.50002994261,1906.50289485445
"NM_001107824",132.514829221885,182.477781583547,167.40404479906,313.643424681333,267.401282139932,274.785706984966
"NM_001107825",48.3784297159261,55.3950408378625,54.2777619655656,15.7427201577503,26.5360050978558,22.6627387204096
"NM_001107826",1013.8436140468,904.009826110328,1072.98565232981,789.557964834863,830.781082679025,844.187017335256
"NM_001107827",576.334336615815,301.181440521824,367.946091640255,473.492583206183,647.070278155408,407.929296967372
"NM_001107828",753.020775578328,978.956057832142,908.438331844729,1346.60806272449,1207.38823195244,1072.23082570938
"NM_001107831",357.579697900323,386.834276775326,366.232057051869,352.394735838873,348.029913014186,386.682979416988
"NM_001107832",609.988896418199,715.945989988509,606.196899425948,738.696868940592,848.1315475507,747.870377773515
"NM_001107833",334.442188036185,294.198872348984,263.961326611487,278.525048944814,274.545591204739,155.806328702816
"NM_001107834",121.99777928364,116.376136213997,123.981835226608,117.464911946291,114.308945036917,135.976432322457
"NM_001107835",1516.5586010949,1636.71397971365,1491.78143675886,1797.09205493088,2193.30288289585,2164.29154779911
"NM_001107837",71.5159395800647,32.1198135950631,21.7111047862262,21.7976125261158,12.2473869682412,19.8298963803584
"NM_001107838",702.538935874753,696.860303649413,629.050693937765,790.768943308536,874.667552648556,893.761758286152
"NM_001107839",397.544487665654,195.046404294659,205.684150606354,236.140802366255,293.937287237788,432.008456857807
"NM_001107840",187.203488900758,67.9636635489742,125.124524952199,65.3928375783475,78.5873997128807,106.23158775192
"NM_001107841",1163.18572316988,1277.80997562969,1321.52066764582,1006.32311162235,1135.94514130437,1048.15166581894
"NM_001107842",599.471846479954,647.982326439535,629.050693937765,622.442935467975,617.472426315491,638.805947681544
"NM_001107844",523.749086924591,531.606190225538,473.073546394614,871.904501044634,1045.11035462325,1101.97567027991
"NM_001107845",2374.74987605568,2312.16107429969,2204.24848066476,3264.79796502268,3235.35139077704,3647.28451281591
"NM_001107846",18.9306898888407,22.8097226979434,20.5684150606354,19.3756555787696,18.3710804523617,48.1583197808703
"NM_001107847",109.377319357746,203.890990646923,173.117493427014,168.326007840561,261.277588655811,324.360447935862
"NM_001107848",63.1022996294688,85.6528362535017,77.7029013401781,52.0720743679434,37.7627764854102,36.8269504206655
"NM_001107849",222.96145869079,241.596858780258,215.397013273876,232.507866945236,194.937575911172,138.809274662509
"NM_001107850",374.406977801515,469.228581214836,387.3718169753,577.63673194207,598.080730282443,637.389526511519
"NM_001107853",2854.32735323964,3203.13677315405,2835.58455405371,1749.86389445763,1793.22157526664,2194.03639236965
"NM_001107855",614.195716393497,529.744172046114,566.202759030268,661.194246625514,683.812439060131,762.034589473771
"NM_001107857",330.235368060887,129.410263469965,221.681806764626,38.7513111575393,63.2781660025793,19.8298963803584
"NM_001107858",1524.9722410455,1632.05893426509,1711.1778640723,1069.29399225335,1168.60483988634,1281.86115887317
"NM_001107859",220.858048703141,273.716672375321,399.941403956799,428.686379680278,482.751169664839,436.257720367884
"NM_001107861",1015.94702403445,990.128166908686,731.321424378147,934.875381675635,1004.28573139577,872.515440735768
"NM_001107862",454.336557332176,566.519031089737,489.642547415681,697.523600835707,764.441069934385,644.471632361647
"NM_001107863",2330.57826631505,1174.46796667166,1190.11134920288,1545.20853240688,1375.78980276576,1050.98450815899
"NM_001107864",605.782076442901,738.755712686452,700.468801787194,738.696868940592,785.873997128807,769.116695323899
"NM_001107865",1007.53338408385,893.768726123496,929.57809176816,1048.70735820091,964.481723748991,1101.97567027991
"NM_001107866",42.0681997529792,57.7225635621425,57.7058311423382,12.109784736731,12.2473869682412,22.6627387204096
"NM_001107868",1720.58936989685,1353.68721644121,1345.51715188323,1304.22381614593,1335.98579511897,1742.19803913148
"NM_001107869",399.647897653303,441.763813068332,516.495755967066,362.082563628258,323.535139077704,264.870758794787
"NM_001107870",214.547818740194,270.458140561329,266.246706062669,587.324559731455,618.493041896178,590.647627900674
"NM_001107872",551.093416764028,438.039776709484,486.214478238909,364.504520575604,423.555465985006,331.44255378599
"NM_001107873",359.683107887972,224.838695165442,340.521538226075,279.736027418487,326.596985819764,206.797490823737
"NM_001107874",1655.38366027973,2353.59097879187,2302.51979706557,1164.96129167352,1014.49188720264,735.122587243285
"NM_001107875",530.059316887538,564.657012910313,536.492826164906,645.451526467764,603.183808185877,634.556684171468
"NM_001107876",126.204599258938,193.649890660091,243.964256413647,208.288297471774,132.680025489279,195.466121463532
"NM_001107877",576.334336615815,562.329490186033,653.618523037969,101.722191788541,130.638794327906,128.894326472329
"NM_001107879",982.292464232065,1180.05402120993,893.012020549253,1104.41236798987,959.378645845557,1005.65903071817
"NM_001107880",1055.91181379978,1101.84925767412,1169.54293414224,940.930274044,900.182942165725,864.016913715614
"NM_001107881",1161.08231318223,1435.61601633587,1391.79608576966,800.456771097921,492.957325471706,532.574359929625
"NM_001107882",3714.62203818807,3092.34669147833,3435.4966599889,4389.796967065,4578.48149496082,4648.69428002401
"NM_001107883",1962.48151847648,1473.78738901406,1561.4855100199,1271.52739735676,1389.05780531468,1158.63251708094
"NM_001107884",652.057096171178,581.415176525129,618.766486407448,507.39998046903,627.678582122359,577.899837370444
"NM_001107885",290.270578295557,223.442181530874,250.820394767193,222.820039155851,211.26742520216,222.378123694019
"NM_001107886",136.721649197182,148.49594980906,155.977147543152,418.998551890893,387.83392066097,269.120022304863
"NM_001107887",1449.24948149013,1457.96023448895,1558.62878570593,1018.43289635908,910.389097972592,978.747028487688
"NM_001107888",349.166057949728,296.060890528408,301.670087555986,446.851056785375,360.277299982427,484.416040148754
"NM_001107889",4379.29959428514,4895.71129825042,5027.83479259976,3437.96788675794,3593.58745959809,3791.75947215852
"NM_001107890",557.403646726975,636.344712818135,739.320252457283,758.072524519362,668.503205349829,514.160884719292
"NM_001107891",3800.86184768167,3456.83675010056,3584.61766917851,2092.57080250712,2359.6632225478,2485.81915339492
"NM_001107892",2551.43631501819,2617.53205572522,2379.08000868016,1680.83812145827,2067.76716647138,2429.1623065939
"NM_001107894",3232.94115101645,2934.07514622729,2610.47467811231,3606.2938945985,3662.98931908479,4750.67660426585
"NM_001107895",250.305788530226,269.061626926761,215.968358136672,244.617651681967,235.762199138642,314.445499745683
"NM_001107896",1600.69500060086,1402.09968910623,1589.48140829688,1591.22571440646,1704.42801974689,1706.78750988084
"NM_001107898",44.1716097406282,30.2577954156392,26.2818636885897,50.8610958942703,54.0926257763984,19.8298963803584
"NM_001107899",159.859159061321,162.926590699596,161.119251308311,108.988062630579,67.3606283253263,121.812220622201
"NM_001107901",1691.14163006976,1435.61601633587,1543.20247441045,1334.49827798776,1205.34700079107,1473.07801682662
"NM_001107902",54.688659678873,142.444390725932,111.412248245108,123.519804314656,111.247098294857,101.982324241843
"NM_001107903",227.168278666088,276.044195099601,181.11632150615,371.770391417642,333.741294884571,311.612657405631
"NM_001107904",479.577477183963,549.760867474921,472.502201531818,531.619549942492,630.740428864419,569.40131035029
"NM_001107905",98.8602694195012,78.2047635358059,123.981835226608,93.2453424728289,83.6904776163145,60.9061103111007
"NM_001107908",3264.49230083119,2967.12596891207,2846.44010644682,1169.80520556822,1118.59467643269,1076.48008921945
"NM_001107909",12.6204599258938,20.4821999736635,17.7116907466582,331.80810178643,426.617312727067,123.228641792227
"NM_001107910",1076.94591367627,1018.5239441449,971.857611615022,1157.69542083149,1200.24392288763,1184.1280981414
"NM_001107911",391.234257702707,417.557576735821,379.372988896164,408.099745627835,570.5241096039,466.002564938421
"NM_001107912",233.478508629035,292.33685416956,271.388809827828,259.149393366044,243.927123784136,269.120022304863
"NM_001107913",21.0340998764896,29.7922908707832,31.4239674537485,53.2830528416165,38.783392066097,42.4926351007679
"NM_001107915",1154.77208321928,1180.98503029964,1037.5622708365,1045.07442277989,1088.99682459278,1396.59127364524
"NM_001107916",239.788738591982,153.616499802476,169.689424250242,201.022426629735,186.772651265678,175.636225083174
"NM_001107917",597.368436492305,627.965631010727,683.899800766127,650.295440362456,651.152740478155,735.122587243285
"NM_001107918",330.235368060887,289.543826900424,256.533843395147,326.964187891738,376.607149273415,403.680033457295
"NM_001107919",330.235368060887,297.922908707832,347.949021442415,422.631487311913,387.83392066097,457.504037918268
"NM_001107920",1424.00856163835,1634.85196153423,1398.08087926041,1529.46581224913,1802.40711549282,1695.45614052064
"NM_001107921",387.027437727409,345.869876827999,333.66539987253,282.157984365833,367.421609047235,342.773923146195
"NM_001107922",393.337667690356,261.148049664209,181.687666368946,150.161330735465,113.288329456231,107.648008921945
"NM_001107923",599.471846479954,740.617730865876,641.620280919265,515.876829784742,560.317953797033,597.729733750802
"NM_001107924",784.571925393062,843.49423527905,826.164671602188,646.662504941437,616.451810734805,694.046373312543
"NM_001107928",992.80951417031,1150.26173033915,1233.53355877533,1567.00614493299,1594.20153703272,1624.63508201936
"NM_001107929",548.990006776379,710.825439995093,609.053623739926,853.739823939537,832.822313840398,838.521332655154
"NM_001107930",479.577477183963,870.959003425553,525.637273771793,305.166575365622,376.607149273415,216.712439013916
"NM_001107932",214.547818740194,210.408054274906,186.258425271309,205.866340524427,190.855113588425,196.882542633558
"NM_001107933",763.537825516573,907.733862469176,906.724297256343,1669.93931519521,1673.80955232629,1313.02242461373
"NM_001107934",2120.23726755015,2210.68108352109,2587.62088360049,2351.72019587316,2206.57088544478,2271.93955672106
"NM_001107935",748.81395560303,842.097721644482,781.028427441349,825.887319045056,797.100768516362,708.210585012799
"NM_001107936",210.340998764896,255.561995125937,183.973045820128,190.123620366677,229.638505654522,236.542335394275
"NM_001107938",159.859159061321,234.614290607418,113.69762769629,274.892113523794,448.050239921489,473.084670788549
"NM_001107940",1436.62902156424,1256.39676656631,929.57809176816,1576.69397272238,2182.0761115083,1950.41195112525
"NM_001107942",4.20681997529792,8.84458635226377,17.1403458838628,14.5317416840772,12.2473869682412,8.49852702015358
"NM_001107943",490.094527122208,699.65333091855,583.343104914131,1372.03861067162,1093.07928691552,1107.64135496002
"NM_001107944",1611.2120505391,1902.05157028157,1476.35512546338,1283.63718209349,1245.15100843785,1362.59716556462
"NM_001107946",2364.23282611743,2064.51265643631,1850.58601059439,1886.70446198269,1868.74712823746,2674.20316900833
"NM_001107947",90.4466294689053,129.410263469965,117.697041735858,46.0171819995779,45.9277011309043,41.0762139307423
"NM_001107948",740.400315652434,689.412230931718,610.767658328312,364.504520575604,468.462551535224,475.917513128601
"NM_001107950",530.059316887538,452.47041760002,418.224439566253,428.686379680278,473.565629438658,434.841299197858
